source_store,source_product_id,source_name,source_brand,source_gtin,source_price_per_unit,source_unit,source_quantity,target_store,target_product_id,target_name,target_brand,target_gtin,target_price_per_unit,target_unit,target_quantity,candidate_bucket,lexical_score,token_score,trigram_score,same_global_gtin,unit_compatible,blocking_attributes,automated_suggestion,automated_reason,human_label,review_reason,reviewer,reviewed_at,match_version
dia,267140,Quinoa con verduras  Dia Al Punto 400 g,Dia Al Punto,,4.98,kg,400 g,alcampo,8f3c0c9c-cba8-4216-bbae-2e92b6739150,BIONSAN Quinoa con verduras y cúrcuma ecológica BIONSAN 280 g.,BIONSAN,,9.46,kg,280 g,hard_negative,0.477874,0.500000,0.436782,false,true,bio,no_relacionado,Atributos incompatibles: bio,comparable,Producto similar,Ruben,2026-08-09T11:28:36.161Z,baseline_candidates_v1
alcampo,2ea460b2-940d-4194-ad34-89d93418ceed,"VICHY CATALAN Agua con gas pack 6 botellas x 1,2 l.",VICHY CATALAN,,1.46,l,1.2 l,consum,7450427,Cerveza sin Gluten Pack de 6 botellas,E.GALICIA,8412598007316,2.47,l,1.5 l,hard_negative,0.294265,0.250000,0.376471,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:28:44.001Z,baseline_candidates_v1
bonarea,13*8466,Patatas fritas sin sal añadida con aceite de oliva,,,10,kg,,carrefour,652101690,Patatas fritas en aceite de oliva sin sal añadida Santo Reino sin gluten y sin lactosa 250 g.,,,11,kg,250 g,hard_negative,0.722500,0.750000,0.671429,false,true,sin_lactosa|sin_gluten,no_relacionado,Atributos incompatibles: sin_lactosa|sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:29:00.297Z,baseline_candidates_v1
plusfresc,030611,"Pimienta mixta molinillo CARMENCITA, 40 g",CARMENCITA,,131.25,kg,40 g,esclat,97f0c2a8-1c1e-4fc4-97cd-e88a4c765588,KASA Molinillo para pimienta,KASA,,5.95,ud,,hard_negative,0.601279,0.571429,0.656716,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:29:18.374Z,baseline_candidates_v1
aldi,601230300,Fideo mediano,CUCINA®,,1.5,kg,500 g,sorli,3371,Guante Sensible Mediano,VILEDA,,2.99,ud,,hard_negative,0.400000,0.400000,0.400000,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:29:25.207Z,baseline_candidates_v1
esclat,2aae6d8a-e694-42ef-a7e5-9139d527ea85,BONPREU Comino en grano,BONPREU,,0.79,ud,,mercadona,34121,Comino en grano Hacendado,,8480000341211,34.822,kg,,hard_negative,1.000000,1.000000,1.000000,false,false,,no_relacionado,Unidad canónica ausente o incompatible,comparable,Producto similar,Ruben,2026-08-09T11:29:34.533Z,baseline_candidates_v1
bonarea,13*8406,Flan de café paq. 4 u. de 100 g,,,3.88,kg,4 u,carrefour,VC4AECOMM-585127,Flan de café Carrefour Extra sin gluten pack de 4 unidades de 100 g.,,8431876290684,4.97,kg,100 g,hard_negative,0.485811,0.500000,0.459459,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,comparable,Producto similar,Ruben,2026-08-09T11:29:39.254Z,baseline_candidates_v1
dia,79155,Salsa barbacoa Dia Salseo 360 g,Dia Salseo,,3.28,kg,360 g,sorli,242767,Salsa Barbacoa 400 Ml,HEINZ,,8.73,l,400 ml,hard_negative,0.843077,0.800000,0.923077,false,false,,no_relacionado,Unidad canónica ausente o incompatible,comparable,Producto similar,Ruben,2026-08-09T11:29:42.847Z,baseline_candidates_v1
condis,326019,CUÑA QUESO EL PASTOR CON PESTO 200 G,EL PASTOR,,20.75,kg,200 g,esclat,168629fd-6f65-49ee-8345-acec4188a743,EL PASTOR Queso de cabra sin lactosa,EL PASTOR,,22.17,kg,180 g,hard_negative,0.475000,0.500000,0.428571,false,true,sin_lactosa,no_relacionado,Atributos incompatibles: sin_lactosa,no_relacionado,Producto diferente,Ruben,2026-08-09T11:29:52.417Z,baseline_candidates_v1
esclat,c06c19b5-9d86-4a8c-bf5d-b4dc12ac145e,BSSELTE Subcarpeta Esselte amarilla,BSSELTE,,1.49,ud,,mercadona,68401,Batata amarilla,,8480000684011,3.2,kg,,hard_negative,0.359259,0.333333,0.407407,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:29:56.484Z,baseline_candidates_v1
carrefour,prod310245,Croquetas de jamón ibérico 295 g,,8431876330212,14.92,kg,295 g,sorli,45479,Croquetas Jamón 10u,SORLI,,0.4,ud,10 u,hard_negative,0.753333,0.800000,0.666667,false,false,,no_relacionado,Unidad canónica ausente o incompatible,comparable,Producto similar,Ruben,2026-08-09T11:30:03.821Z,baseline_candidates_v1
caprabo,15178924,"Roha Max ROHA, lata 130 g",ROHA,,,,130 g,condis,704208,LECHE PULEVA MAX SIN LACTOSA 1 L,PULEVA,,1.89,l,1 l,hard_negative,0.294444,0.333333,0.222222,false,false,sin_lactosa,no_relacionado,Atributos incompatibles: sin_lactosa,no_relacionado,Producto diferente,Ruben,2026-08-09T11:30:09.975Z,baseline_candidates_v1
consum,7331999,Agua Mineral Natural Botella,CONSUM,8414807546975,0.18,l,1.5 l,carrefour,761107354,Agua mineral Solares natural infantil 33 cl.,,,0.91,l,33 cl,hard_negative,0.728484,0.750000,0.688525,false,true,infantil,no_relacionado,Atributos incompatibles: infantil,comparable,Producto similar,Ruben,2026-08-09T11:30:15.174Z,baseline_candidates_v1
dia,107385,Bizcocho ositos lulú rellenos de chocolate Fontaneda 150 g,Fontaneda,,16.33,kg,150 g,eroski,22485809,"Baggies rellenos de chocolate sin gluten EROSKI, bolsa 400 g",EROSKI,,,,400 g,hard_negative,0.435000,0.400000,0.500000,false,false,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:30:27.668Z,baseline_candidates_v1
carrefour,842200646,Cerveza Ambar Radler Lager premium limón lata 33 cl.,,,2.88,l,33 cl,dia,187040,Cerveza sin gluten Ambar 33 cl,Ambar,,3.91,l,33 cl,hard_negative,0.422712,0.444444,0.382353,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:31:25.535Z,baseline_candidates_v1
eroski,17770983,"Filete de lomo fino de cerdo Duroc EROSKI Natur, bandeja 300 g",E. NATUR,,,,300 g,esclat,454959a3-9fec-424a-b14d-5da45577f77b,BONPREU Lomo de cerdo ecológico,BONPREU,,23.99,kg,220 g,hard_negative,0.456053,0.444444,0.477612,false,false,bio,no_relacionado,Atributos incompatibles: bio,comparable,Producto similar,Ruben,2026-08-09T11:31:35.685Z,baseline_candidates_v1
hiperdino,000000000007886775,VitaKraft vegetal clean universal 8 l,,8432405140364,,,8 l,carrefour,VC4AECOMM-481835,Recambios cepillo batería universal Total Clean Soft Carrefour  2 ud.,,3560071409739,1.87,ud,2 ud,hard_negative,0.377937,0.363636,0.404494,false,false,vegetal,no_relacionado,Atributos incompatibles: vegetal,no_relacionado,Producto diferente,Ruben,2026-08-09T11:31:43.628Z,baseline_candidates_v1
alcampo,60b31d3c-9006-48ae-b885-e7e59589b857,"AUCHAN Pizza fresca Romana, cocida en horno de piedra 410 g. Producto Alcampo",PRODUCTO ALCAMPO,,6.73,kg,410 g,esclat,82c197c8-a975-481d-a325-7d8eff32eeb3,CASA TARRADELLAS Pizza fresca Frankfurt,CASA TARRADELLAS,,7.6,l,0.42 l,hard_negative,0.330178,0.363636,0.268041,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:31:55.551Z,baseline_candidates_v1
plusfresc,021742,Cereales integrales de trigo con chocolate negro FITNESS,FITNESS,,9.04,kg,,esclat,e09834b1-2399-44c3-9371-6f5da62d1497,FITNESS Cereales 0% chocolate con proteína,FITNESS,,12.87,kg,0.31 kg,hard_negative,0.597921,0.600000,0.594059,false,true,proteina,no_relacionado,Atributos incompatibles: proteina,comparable,Producto similar,Ruben,2026-08-09T11:36:22.342Z,baseline_candidates_v1
sorli,96931,Sobrasada Talec R. Agrupats,RAMADERS AGRUPATS,,18.99,kg,,carrefour,VC4AECOMM-640412,Sobrasada Icarben sin gluten 500 g,,,11.18,kg,500 g,hard_negative,0.337356,0.333333,0.344828,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,comparable,Producto similar,Ruben,2026-08-09T11:36:32.428Z,baseline_candidates_v1
bonarea,13*0097373,Zumo vitamina D Hohes C,,,2.99,l,,sorli,243619,Gummies Vitamina d 60u,VITANATUR,,0.2,ud,60 u,hard_negative,0.431111,0.400000,0.488889,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:36:41.113Z,baseline_candidates_v1
condis,606335,CERVEZA SAN MIGUEL MAGNA LATA 33 CL,SAN MIGUEL,,2.58,l,33 cl,plusfresc,023992,"Cerveza sin gluten SAN MIGUEL, 33 cl",SAN MIGUEL,,3.18,l,33 cl,hard_negative,0.720833,0.750000,0.666667,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:36:48.825Z,baseline_candidates_v1
dia,231212,Agua de colonia gotas frescas Instituto Español 750 ml,Instituto Español,,11.8,l,750 ml,consum,7375715,Agua de Colonia Infantil,CONSUM KIDS,8414807552211,8.5,l,200 ml,hard_negative,0.456889,0.444444,0.480000,false,true,infantil,no_relacionado,Atributos incompatibles: infantil,no_relacionado,Producto diferente,Ruben,2026-08-09T11:37:00.018Z,baseline_candidates_v1
aldi,525500,Masa de pizza,CUCINA®,,5.87,kg,230 g,carrefour,840600809,Masa de pizza Carrefour No gluten sin gluten 260 g.,,3560071041908,12.88,kg,260 g,hard_negative,0.712157,0.800000,0.549020,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:37:03.918Z,baseline_candidates_v1
dia,187905,Pimienta negra Carmencita 50 g,Carmencita,,97.8,kg,50 g,plusfresc,030576,"Pimienta negra entera CARMENCITA, 47 g",CARMENCITA,,61.48,kg,47 g,hard_negative,0.866979,0.857143,0.885246,false,true,entera,no_relacionado,Atributos incompatibles: entera,comparable,Producto similar,Ruben,2026-08-09T11:37:12.150Z,baseline_candidates_v1
consum,318840,Galletas Creme Tropical,GULLON,8410376002454,4.31,kg,800 gr,sorli,51871,Tropical 1l,BIFRUTAS,,2.39,l,1 l,hard_negative,0.505000,0.500000,0.514286,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:41:08.295Z,baseline_candidates_v1
hiperdino,000000000002566115,Nestlé extreme cono helado 3 chocolates 6 x 72 g,,8436575293882,,,432 g,alcampo,80d461a5-50ac-4c29-8f6f-9862b1017408,EXTRÈME de Nestlé Conos de helado de nata con almendra caramelizada y salsa de chocolate 6 x 110 ml.,EXTRÈME,,7.27,l,660 ml,hard_negative,0.454830,0.428571,0.503597,false,false,vegetal,no_relacionado,Atributos incompatibles: vegetal,comparable,Producto similar,Ruben,2026-08-09T11:41:35.959Z,baseline_candidates_v1
plusfresc,028325,"Guisantes con jamón BO DE DEBÒ, 250 g",BO DE DEBÒ,,17.92,kg,250 g,sorli,98882,Croquetas Jamon Bo De Debò 6uds,SORLI,,14.94,ud,6 uds,hard_negative,0.643333,0.666667,0.600000,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:41:47.077Z,baseline_candidates_v1
carrefour,VC4AECOMM-551423,Crema casera de espárragos con jamón 100% natural Gallina Blanca sin gluten 500 ml.,,8410300362760,4.5,l,500 ml,alcampo,bd405370-f2f7-42c5-a004-4f5588658d15,GALLINA BLANCA Crema casera de espárragos con jamón 500 ml.,GALLINA BLANCA,,4.18,l,500 ml,hard_negative,0.796744,0.800000,0.790698,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,comparable,Producto similar,Ruben,2026-08-09T11:42:08.488Z,baseline_candidates_v1
plusfresc,023466,"Mermelada de ciruela con fructosa CAPELL, frasco 400g",CAPELL,,6.87,kg,400 g,eroski,26242057,"Mermelada de fresa 0% BEBÉ, frasco 230 g",BEBE,,,,230 g,hard_negative,0.482865,0.444444,0.554217,false,false,infantil,no_relacionado,Atributos incompatibles: infantil,no_relacionado,Producto diferente,Ruben,2026-08-09T11:42:15.320Z,baseline_candidates_v1
caprabo,18948257,"Olivada empeltre BLAI, frasco 100 g",BLAI,,,,100 g,plusfresc,026197,"Olivada arbequina bio BLAI, frasco 100 gramos",BLAI,,28.5,kg,,hard_negative,0.529545,0.545455,0.500000,false,false,bio,no_relacionado,Atributos incompatibles: bio,no_relacionado,Producto diferente,Ruben,2026-08-09T11:42:25.240Z,baseline_candidates_v1
condis,506188,MERMELADA LA FAGEDA FRUTOS ROJOS 230 G,LA FAGEDA,,13.7,kg,230 g,sorli,243937,Te Frutos Rojos 33cl,NESTEA,,3,l,33 cl,hard_negative,0.611765,0.666667,0.509804,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:42:29.496Z,baseline_candidates_v1
plusfresc,026373,"Melocotón en almíbar FRUITS DE PONENT, 470 gramos",FRUITS DE PONENT,,9.76,kg,,hiperdino,000000000003031308,Helios melocotón en almíbar sin azúcar 480 g,,8410095005231,,,480 g,hard_negative,0.423333,0.400000,0.466667,false,false,sin_azucar,no_relacionado,Atributos incompatibles: sin_azucar,no_relacionado,Producto diferente,Ruben,2026-08-09T11:42:35.231Z,baseline_candidates_v1
consum,7428126,Cóctel de Fritos Doy Pack,BORGES,8410148501819,8.61,kg,180 gr,carrefour,VC4AECOMM-464792,Cacahuetes pelados fritos ecológicos Carrefour Bio doy pack 125 g.,,8431876301465,11.52,kg,125 g,hard_negative,0.432479,0.444444,0.410256,false,true,bio,no_relacionado,Atributos incompatibles: bio,no_relacionado,Producto diferente,Ruben,2026-08-09T11:42:40.665Z,baseline_candidates_v1
alcampo,537bc30e-485a-41e8-91c2-e746a930bafe,HELIOS Confitura natural de higo negro 330 g.,HELIOS,,9.85,kg,330 g,carrefour,prod670270,Confitura natural de higo negro Helios sin gluten 330 g.,,,8.45,kg,330 g,hard_negative,0.875524,0.909091,0.813187,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto similar,Ruben,2026-08-09T11:42:55.127Z,baseline_candidates_v1
condis,325768,QUESO CUÑA 7 CORONAS MEZCLA SEMI 220 G,7 CORONAS,,20.41,kg,220 g,carrefour,VC4AECOMM-712038,Queso de mezcla semicurado Manzer sin gluten cuña de 400 g.,,,23.73,kg,400 g,hard_negative,0.513636,0.545455,0.454545,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:43:08.085Z,baseline_candidates_v1
condis,337084,QUESO PHILADELPHIA FINAS HIERBAS 150 G,PHILADELPHIA,,19.27,kg,150 g,esclat,a286e710-a7a2-4a9d-9594-384a6bb1afb6,BONPREU Finas hierbas,BONPREU,,0.79,ud,,hard_negative,0.633333,0.666667,0.571429,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:43:12.866Z,baseline_candidates_v1
condis,506108,MERMELADA LA VIEJA FÁBRICA DIET NARANJA AMARGA 300 G,LA VIEJA FÁBRICA,,9.63,kg,300 g,alcampo,a72a4bc5-b7fe-4e58-ac87-50a5449d1870,LA VIEJA FÁBRICA Mermelada de naranja amarga sin azúcar añadida Diet 250 g.,LA VIEJA FÁBRICA,,7.76,kg,250 g,hard_negative,0.818160,0.857143,0.745763,false,true,sin_azucar,no_relacionado,Atributos incompatibles: sin_azucar,no_relacionado,Producto diferente,Ruben,2026-08-09T11:43:23.643Z,baseline_candidates_v1
alcampo,0414f69e-e4b2-4afa-a611-5a6ece1d2b59,HELIOS Mermelada de melocotón 640 g.,HELIOS,,4.83,kg,640 g,carrefour,590505746,Mermelada de melocotón Helios sin gluten 340 g.,,,7.03,kg,340 g,hard_negative,0.835225,0.857143,0.794521,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,comparable,Producto similar,Ruben,2026-08-09T11:43:31.649Z,baseline_candidates_v1
plusfresc,006140,"Ambientador eléc. flores elegantes AMBI-PUR, recambio 21.5ml",AMBI-PUR,,185.58,l,21.5 ml,esclat,5551872e-8743-4935-bdb7-feda8a5df440,AMBI PUR Recambio ambientador flores elegantes,AMBI PUR,,5.99,ud,,hard_negative,0.925743,0.923077,0.930693,false,false,,no_relacionado,Unidad canónica ausente o incompatible,comparable,Producto similar,Ruben,2026-08-09T11:44:19.429Z,baseline_candidates_v1
consum,7323061,Refresco Limón Botella,FANTA,5449000041791,1.24,l,1.25 l,sorli,51878,Refresco Limón 30g,TANG,,29.67,kg,30 g,hard_negative,1.000000,1.000000,1.000000,false,false,,no_relacionado,Unidad canónica ausente o incompatible,comparable,Producto similar,Ruben,2026-08-09T11:44:26.673Z,baseline_candidates_v1
carrefour,VC4AECOMM-691050,Esparadrapo Classic Hansaplast 5 m.,,4005800001710,,,,hiperdino,000000000002000879,Hansaplast apósitos infantil Frozen 20 ud,,4005800187834,,,20 ud,hard_negative,0.300783,0.285714,0.328767,false,false,infantil,no_relacionado,Atributos incompatibles: infantil,no_relacionado,Producto diferente,Ruben,2026-08-09T11:44:34.580Z,baseline_candidates_v1
bonarea,13*0091968,Licor de Crema Catalana Teichenné,,,8.79,l,,consum,3377512,Crema Catalana,ROYAL,8410000005202,15.75,kg,120 gr,hard_negative,0.625490,0.666667,0.549020,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:44:38.487Z,baseline_candidates_v1
mercadona,13916,Paletilla de cordero entera congelada,,8436541400283,16.9,kg,,consum,7079643,Paletilla de Cordero,,8422934110211,16.5,kg,,hard_negative,0.685792,0.666667,0.721311,false,true,entera,no_relacionado,Atributos incompatibles: entera,no_relacionado,Producto diferente,Ruben,2026-08-09T11:44:44.833Z,baseline_candidates_v1
dia,294317,Pasta de dientes para niños menta suave Dia Planeta Junior 75 ml,Dia Planeta Junior,,15.3,l,75 ml,alcampo,95664295-0aa4-4e24-a60b-eea54ba697ed,PRODUCTO ALCAMPO Bio Pasta de dientes con extracto de menta bio 75 ml,PRODUCTO ALCAMPO,3596710552801,32.7,l,75 ml,hard_negative,0.473673,0.500000,0.424779,false,true,bio,no_relacionado,Atributos incompatibles: bio,no_relacionado,Producto diferente,Ruben,2026-08-09T11:44:55.212Z,baseline_candidates_v1
esclat,f0714e08-511b-412f-aead-522903861849,MASGRAU Flan de queso al baño maría,MASGRAU,,1.25,ud,,consum,7197424,Flan de Huevo al Baño María,REINA,8420756000086,5.66,kg,440 gr,hard_negative,0.677273,0.666667,0.696970,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:45:00.093Z,baseline_candidates_v1
carrefour,prod370468,Preparado para tortitas Royal 120 g.,,,14.33,kg,120 g,esclat,60abcc06-8919-4f38-b421-e617b47bdffe,BONPREU Preparado para pollo,BONPREU,,0.79,ud,,hard_negative,0.458113,0.400000,0.566038,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:45:06.838Z,baseline_candidates_v1
condis,502244,ESPARRAGO ALTA COCINA BLANCO CORTADO 205 G,SIN MARCA,,20.93,kg,205 g,consum,7178234,Papel Cocina Blanco,CONSUM,8414807527042,0.55,ud,4 u,hard_negative,0.502966,0.500000,0.508475,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:45:11.457Z,baseline_candidates_v1
caprabo,10913051,"Café soluble descafeinado NESCAFÉ Gold, frasco 100 g",NESCAFE,,,,100 g,carrefour,prod810025,Café soluble natural ecológico Gold Nescafé 100 g.,,7613036300827,93.5,kg,100 g,hard_negative,0.653986,0.666667,0.630435,false,false,bio,no_relacionado,Atributos incompatibles: bio,no_relacionado,Producto diferente,Ruben,2026-08-09T11:45:17.978Z,baseline_candidates_v1
carrefour,799398266,Colorete 160 Accord Perfect Le blush L'Oréal 1 ud.,,,19.19,ud,1 ud,sorli,44595,Crema L'oreal Age Perfect Noche 50ml,DERMO EXPERTISSE,,219.8,l,50 ml,hard_negative,0.378136,0.363636,0.405063,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:45:22.932Z,baseline_candidates_v1
caprabo,25907130,"Pants jumbo +17 kg Talla 7 DODOT ACTIVITY EXTRA, paquete 29 uds",DODOT,,,,17 kg,eroski,26507764,"Pants +17 kg Talla 7 DODOT BEBÉ SECO, paquete 44 uds",DODOT,,,,17 kg,hard_negative,0.536737,0.545455,0.520548,false,false,infantil,no_relacionado,Atributos incompatibles: infantil,comparable,Producto similar,Ruben,2026-08-09T11:45:37.116Z,baseline_candidates_v1
eroski,24307266,"Loción corporal reafirmante BABARIA, bote 400 ml",BABARIA,,,,400 ml,mercadona,13066,Loción corporal infantil hidratante Deliplus,,8402001034466,6.63,l,,hard_negative,0.504730,0.500000,0.513514,false,false,infantil,no_relacionado,Atributos incompatibles: infantil,comparable,Producto similar,Ruben,2026-08-09T11:45:42.217Z,baseline_candidates_v1
sorli,163137,Vino Blanco Terra Alta 75cl,CREVETA,,3.99,l,75 cl,esclat,44bc5d08-ea29-41e8-8539-f10229aaad8e,MINVANT Vino blanco DO Terra Alta,MINVANT,,9.95,ud,,hard_negative,0.850659,0.888889,0.779661,false,false,,no_relacionado,Unidad canónica ausente o incompatible,comparable,Producto similar,Ruben,2026-08-09T11:45:47.463Z,baseline_candidates_v1
aldi,601728201,Empanadas de cochinita pibil,DAYLICIOUS®,,15.56,kg,160 g,sorli,34953,Rabas Empanadas 300 Grs,PASAPESCA,,5.99,ud,,hard_negative,0.300260,0.285714,0.327273,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:46:05.289Z,baseline_candidates_v1
alcampo,0028999f-5262-4ad2-b6ee-144a3f32f85e,PRODUCTO ALCAMPO Mermelada de arándanos y frambuesa sin azúcares añadidos Diet 350 gr.,PRODUCTO ALCAMPO,,7.11,kg,350 gr,consum,7444990,Néctar Arándanos Sin Azúcares Añadidos,JUVER,8410707004768,1.99,l,1 l,hard_negative,0.577500,0.600000,0.535714,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:46:09.998Z,baseline_candidates_v1
bonarea,13*0091844,Leche Folic-b Flora entera,,,2.02,l,,esclat,fb00388b-c9e5-49cc-bbf0-2d9b9446f064,FLORA Bebida de leche desnatada Folic B en cartón,FLORA,,1.99,l,1 l,hard_negative,0.618056,0.666667,0.527778,false,true,desnatada|entera,no_relacionado,Atributos incompatibles: desnatada|entera,comparable,Producto similar,Ruben,2026-08-09T11:46:26.925Z,baseline_candidates_v1
alcampo,585f2d89-71dd-48cc-a805-1e440ae89006,SAL COSTA Sal de alta cocina para hornear 2 kg.,SAL COSTA,,1.38,kg,2 kg,esclat,021e12d1-4efd-4ad0-adb6-4359a6b37014,SAL COSTA Sal tradicional ecológica,SAL COSTA,,0.99,kg,1 kg,hard_negative,0.428889,0.444444,0.400000,false,true,bio,no_relacionado,Atributos incompatibles: bio,no_relacionado,Producto diferente,Ruben,2026-08-09T11:46:33.299Z,baseline_candidates_v1
carrefour,VC4AECOMM-562101,"Paté vegetal pimiento, calabacín y tomate ecológico Alvime sin gluten 125 g.",,,16.4,kg,125 g,alcampo,10ad99bd-79ae-4849-af00-988925b426d4,ALVIME Pate vegetal BIO de pimiento y anacardo 125 g.,ALVIME,,13.6,kg,125 g,hard_negative,0.543462,0.571429,0.491525,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,comparable,Producto similar,Ruben,2026-08-09T11:46:57.570Z,baseline_candidates_v1
eroski,17520834,"Salchicha blanca LUIS THATE, bolsa aprox. 400 g",LUIS THATE,,,,400 g,carrefour,795411365,Alubia blanca cocida ecológica Pedro Luis 425 g.,,8425205011279,7.38,kg,425 g,hard_negative,0.335082,0.363636,0.282051,false,false,bio,no_relacionado,Atributos incompatibles: bio,no_relacionado,Producto diferente,Ruben,2026-08-09T11:47:36.873Z,baseline_candidates_v1
plusfresc,024318,"Refresco de limón SCHWEPPES, 25 cl",SCHWEPPES,,2.44,l,25 cl,caprabo,23399959,"Refresco de limón sin azúcar SCHWEPPES ZERO, lata 33 cl",SCHWEPPES,,,,33 cl,hard_negative,0.752365,0.750000,0.756757,false,false,sin_azucar,no_relacionado,Atributos incompatibles: sin_azucar,no_relacionado,Producto diferente,Ruben,2026-08-09T11:47:40.915Z,baseline_candidates_v1
dia,188985,Limpiador multiusos desinfectante lavanda Disiclin 1 L,Disiclin,,1.93,l,1 l,consum,7263676,Toallitas Multiusos Desinfectante,SANYTOL,3045206312257,0.08,ud,30 u,hard_negative,0.510057,0.500000,0.528736,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:47:47.178Z,baseline_candidates_v1
caprabo,25026964,"Salsa de tomate con olivas MUTTI, frasco 400 g",MUTTI,,,,400 g,eroski,19071851,"Salsa de tomate frito ecológico AUZOLAN, frasco 315 g",AUZOLAN,,,,315 g,hard_negative,0.535444,0.545455,0.516854,false,false,bio,no_relacionado,Atributos incompatibles: bio,no_relacionado,Producto diferente,Ruben,2026-08-09T11:47:50.250Z,baseline_candidates_v1
ametller,727,Panceta curada con pimienta y sin piel Subirats,SUBIRATS,,19.93,kg,,carrefour,VC4AECOMM-079992,Panceta Curada Pronatur Pont sin gluten 100 g,,,29.9,kg,100 g,hard_negative,0.415556,0.400000,0.444444,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:47:53.468Z,baseline_candidates_v1
hiperdino,000000000001085112,Pan blanco media barra 120 g,,,,,120 g,mercadona,35711,Pan de molde sin gluten blanco Hacendado,,8402001009402,5.48,kg,,hard_negative,0.462500,0.500000,0.392857,false,false,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:47:56.060Z,baseline_candidates_v1
bonarea,13*2472,Mix de frutos secos tostados naturales,,,21.5,kg,,aldi,601121904,Mix de frutos secos naturales proteína,TRADER JOE'S®,,13.83,kg,180 g,hard_negative,0.800000,0.800000,0.800000,false,true,proteina,no_relacionado,Atributos incompatibles: proteina,no_relacionado,Producto diferente,Ruben,2026-08-09T11:48:01.265Z,baseline_candidates_v1
mercadona,13944,Refresco sin gas de naranja Hacendado,,8402001035210,0.767,l,,sorli,51877,Refresco Naranja 30g,TANG,,29.67,kg,30 g,hard_negative,0.773191,0.800000,0.723404,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:48:07.651Z,baseline_candidates_v1
